{artist_name:Bryan Adams2,genre:classical music,number_of_listeners:29272201,link:@Bryan Adams2,most_popular_track:Collard Greens,latest_release:Chalk Outline}
{artist_name:Selena Gomez2,genre:classic rock,number_of_listeners:30020575,link:@Selena Gomez2,most_popular_track:I Want It All,latest_release:If It's Love}
{artist_name:Doja Cat2,genre:funk,number_of_listeners:88737945,link:@Doja Cat2,most_popular_track:Manana,latest_release:What I've Done}
{artist_name:Whitney Houston2,genre:electro music,number_of_listeners:26054612,link:@Whitney Houston2,most_popular_track:Mona Lisa,latest_release:Secrets}
{artist_name:Dj Aligator2,genre:metal,number_of_listeners:76337365,link:@Dj Aligator2,most_popular_track:Fuel To Fire,latest_release:Creep}
{artist_name:Sade2,genre:jazz,number_of_listeners:64120097,link:@Sade2,most_popular_track:Girl Like Me,latest_release:Who's They}
{artist_name:Three Days Grace2,genre:rave,number_of_listeners:55197518,link:@Three Days Grace2,most_popular_track:Love The Way You Lie (feat. Rihanna),latest_release:Reason Living}
{artist_name:Ghostemane2,genre:rap rock,number_of_listeners:13171191,link:@Ghostemane2,most_popular_track:Dirty Hands (Gone Mad),latest_release:Take Me Away}
{artist_name:Ed Sheeran2,genre:rap,number_of_listeners:88449576,link:@Ed Sheeran2,most_popular_track:Therefore I Am,latest_release:Call 911}
{artist_name:Justin Timberlake2,genre:rave,number_of_listeners:56906456,link:@Justin Timberlake2,most_popular_track:Another love,latest_release:Children}
{artist_name:Ariana Grande2,genre:rock,number_of_listeners:68465055,link:@Ariana Grande2,most_popular_track:A Million On My Soul,latest_release:Say It Right}
{artist_name:Oliver Tree2,genre:metal,number_of_listeners:77432633,link:@Oliver Tree2,most_popular_track:Just Like Fire,latest_release:Fireworks}
{artist_name:Akon2,genre:rave,number_of_listeners:17082338,link:@Akon2,most_popular_track:Fair Trade,latest_release:OUT OUT}
{artist_name:Moby2,genre:classic rock,number_of_listeners:71867901,link:@Moby2,most_popular_track:Slepptalk,latest_release:Can't Feel My Face}
{artist_name:Iron Maiden2,genre:latin music,number_of_listeners:10380015,link:@Iron Maiden2,most_popular_track:Kiss Me More,latest_release:Seventeen Going Under}
{artist_name:Ozzy Osbourne2,genre:rap rock,number_of_listeners:22659728,link:@Ozzy Osbourne2,most_popular_track:Psycho,latest_release:Slepptalk}
{artist_name:LP2,genre:pop,number_of_listeners:37165903,link:@LP2,most_popular_track:If You Really Love Me (How Will I Know),latest_release:Fantasy}
{artist_name:Mustafa Sandal2,genre:punk rock,number_of_listeners:44772317,link:@Mustafa Sandal2,most_popular_track:By Your Side,latest_release:This Is Where It Ends}
{artist_name:DMX2,genre:rave,number_of_listeners:31867163,link:@DMX2,most_popular_track:Shut Up and Dance,latest_release:Endless Love}
{artist_name:Bon Jovi2,genre:pop rap,number_of_listeners:39003380,link:@Bon Jovi2,most_popular_track:The Secret He Had Missed,latest_release:Falling Apart}
{artist_name:Powerwolf2,genre:rap,number_of_listeners:76383444,link:@Powerwolf2,most_popular_track:Creep,latest_release:Chop Suey!}
{artist_name:Manowar2,genre:rap,number_of_listeners:9261614,link:@Manowar2,most_popular_track:If It's Love,latest_release:found & lost}
{artist_name:Armin van Buuren2,genre:rock,number_of_listeners:76938640,link:@Armin van Buuren2,most_popular_track:Obsessed With You,latest_release:Stronger}
{artist_name:Red Hot Chili Peppers2,genre:electro music,number_of_listeners:46528574,link:@Red Hot Chili Peppers2,most_popular_track:Desert Rose,latest_release:Wrecking Ball}
{artist_name:Guns N' Roses2,genre:electro music,number_of_listeners:28489030,link:@Guns N' Roses2,most_popular_track:Head & Heart,latest_release:Techno Disco}
{artist_name:Backstreet Boy2,genre:classical music,number_of_listeners:67624989,link:@Backstreet Boy2,most_popular_track:willow,latest_release:If You Ever Leave I'm Coming with You}
{artist_name:Era2,genre:heavy metal,number_of_listeners:909029,link:@Era2,most_popular_track:Once In A While,latest_release:In The End}
{artist_name:Hurts2,genre:glam rock,number_of_listeners:19167803,link:@Hurts2,most_popular_track:I Want It All,latest_release:Ooh Wee}
{artist_name:Snoop Dogg2,genre:rap,number_of_listeners:75692155,link:@Snoop Dogg2,most_popular_track:Girls Want Girls,latest_release:Conga}
{artist_name:Plazma2,genre:glam rock,number_of_listeners:50076755,link:@Plazma2,most_popular_track:Need To Know,latest_release:Born To Be Yours}
{artist_name:Limp Bizkit2,genre:metalcore,number_of_listeners:38350902,link:@Limp Bizkit2,most_popular_track:Rumors,latest_release:Falling Apart}
{artist_name:XXXTentacion2,genre:rave,number_of_listeners:22989962,link:@XXXTentacion2,most_popular_track:Play That Funky Music,latest_release:Just Like Fire}
{artist_name:Lian Ross2,genre:raggae,number_of_listeners:40195123,link:@Lian Ross2,most_popular_track:VIVID VICE,latest_release:Don't Go Yet}
{artist_name:Crazy Frog2,genre:latin music,number_of_listeners:24990301,link:@Crazy Frog2,most_popular_track:The Magic Key,latest_release:White Lies}
{artist_name:Maroon 52,genre:trap,number_of_listeners:19548252,link:@Maroon 52,most_popular_track:INDUSTRY BABY,latest_release:You and I}
{artist_name:Jennifer Lopez2,genre:electro music,number_of_listeners:81749818,link:@Jennifer Lopez2,most_popular_track:Take You Dancing,latest_release:La Grenade}
{artist_name:Benny Benassi2,genre:k-pop,number_of_listeners:96403109,link:@Benny Benassi2,most_popular_track:Summertime Sadness,latest_release:Alejandro}
{artist_name:Justin Bieber2,genre:rave,number_of_listeners:27553149,link:@Justin Bieber2,most_popular_track:The Secret He Had Missed,latest_release:Dancing Queen}
{artist_name:Avril Lavigne2,genre:glam rock,number_of_listeners:50446094,link:@Avril Lavigne2,most_popular_track:Prayers,latest_release:Bring Me To Life}
{artist_name:Myriam Fares2,genre:glam rock,number_of_listeners:66031223,link:@Myriam Fares2,most_popular_track:Friday I’m In Love,latest_release:Eagle}
{artist_name:Imany2,genre:rap,number_of_listeners:75568103,link:@Imany2,most_popular_track:AIN’T SO,latest_release:Bad Romance}
{artist_name:Nightwish2,genre:gospel music,number_of_listeners:52026609,link:@Nightwish2,most_popular_track:Chalk Outline,latest_release:BED}
{artist_name:Korn2,genre:folk,number_of_listeners:32694259,link:@Korn2,most_popular_track:Am I Wrong,latest_release:Better Days}
{artist_name:Nancy Ajram2,genre:metalcore,number_of_listeners:43186128,link:@Nancy Ajram2,most_popular_track:Lullaby,latest_release:Love On The Brain}
{artist_name:Katy Perry2,genre:rap,number_of_listeners:97292203,link:@Katy Perry2,most_popular_track:If It's Love,latest_release:All Good Things}
{artist_name:Haddaway2,genre:pop rap,number_of_listeners:55706012,link:@Haddaway2,most_popular_track:Before I Cave In,latest_release:Chop Suey!}
{artist_name:George Michael2,genre:gospel music,number_of_listeners:37737164,link:@George Michael2,most_popular_track:Out Out,latest_release:Obsessed With You}
{artist_name:Ice Mc2,genre:pop,number_of_listeners:17689133,link:@Ice Mc2,most_popular_track:Visiting Hours,latest_release:Human}
{artist_name:Evan Band2,genre:rap,number_of_listeners:52911491,link:@Evan Band2,most_popular_track:The Funeral,latest_release:Heat Waves}
{artist_name:Bruno Mars2,genre:rave,number_of_listeners:58271201,link:@Bruno Mars2,most_popular_track:Weekend,latest_release:Wasting My Youth}
{artist_name:Space2,genre:jazz,number_of_listeners:61267560,link:@Space2,most_popular_track:Anchor,latest_release:Sympathy For The Devil}
{artist_name:Dava2,genre:classical music,number_of_listeners:56764173,link:@Dava2,most_popular_track:Another love,latest_release:Dance Monkey}
{artist_name:Halsey2,genre:classical music,number_of_listeners:26552458,link:@Halsey2,most_popular_track:Touch OFF,latest_release:You and I}
{artist_name:Lil Peep2,genre:disco,number_of_listeners:76692897,link:@Lil Peep2,most_popular_track:My Way,latest_release:Oh My Darling}
{artist_name:Travis Scott2,genre:latin music,number_of_listeners:4747176,link:@Travis Scott2,most_popular_track:Reason Living,latest_release:I Want You}
{artist_name:Xcho2,genre:rave,number_of_listeners:67467648,link:@Xcho2,most_popular_track:In Your Eyes,latest_release:Gangsta's paradise}
{artist_name:Black Eyed Peas2,genre:alternative rock,number_of_listeners:29030615,link:@Black Eyed Peas2,most_popular_track:Alone,latest_release:Loving Is Easy}
{artist_name:System of a Down2,genre:classical music,number_of_listeners:72270622,link:@System of a Down2,most_popular_track:Lying In The Sunshine,latest_release:Drive}
{artist_name:Escape2,genre:country,number_of_listeners:78820311,link:@Escape2,most_popular_track:How Can I Make It OK?,latest_release:Thank God I'm A Country Boy}
{artist_name:Jason Derulo2,genre:alternative rock,number_of_listeners:54923566,link:@Jason Derulo2,most_popular_track:Way 2 Sexy,latest_release:Harleys In Hawaii}
{artist_name:Nataliya2,genre:k-pop,number_of_listeners:27750096,link:@Nataliya2,most_popular_track:Jail,latest_release:Over and Over}
{artist_name:ZZ Top2,genre:raggae,number_of_listeners:36692148,link:@ZZ Top2,most_popular_track:Alone (Alternative Mix),latest_release:Bad Habits}
{artist_name:Rafet El Roman2,genre:country,number_of_listeners:74542386,link:@Rafet El Roman2,most_popular_track:Collard Greens,latest_release:No Stress}
{artist_name:Enya2,genre:classical music,number_of_listeners:9792874,link:@Enya2,most_popular_track:Wrecked,latest_release:Rampampam}
{artist_name:Nelly Furtado2,genre:classic rock,number_of_listeners:76228061,link:@Nelly Furtado2,most_popular_track:Heartbreak Anthem,latest_release:Ily}
{artist_name:Marilyn Manson2,genre:alternative rock,number_of_listeners:62736689,link:@Marilyn Manson2,most_popular_track:BURN IT DOWN,latest_release:She's Wild}
{artist_name:H.I.M2,genre:trap,number_of_listeners:95643277,link:@H.I.M2,most_popular_track:Crawling,latest_release:Skate}
{artist_name:Calvin Harris2,genre:pop rock,number_of_listeners:9781804,link:@Calvin Harris2,most_popular_track:Fair Trade,latest_release:Slepptalk}
{artist_name:Anastacia2,genre:pop rock,number_of_listeners:56187055,link:@Anastacia2,most_popular_track:Toxicity,latest_release:Head & Heart}
{artist_name:Turbotronic2,genre:metal,number_of_listeners:73771794,link:@Turbotronic2,most_popular_track:Bad Romance,latest_release:Shape Of My Heart}
{artist_name:Judas Priest2,genre:pop rock,number_of_listeners:9146032,link:@Judas Priest2,most_popular_track:Fire Fire,latest_release:You Don't Fool Me}
{artist_name:A-ha2,genre:indie pop,number_of_listeners:3412627,link:@A-ha2,most_popular_track:Water fountain,latest_release:Levitating}
{artist_name:Morgernshtern2,genre:alternative rock,number_of_listeners:76699920,link:@Morgernshtern2,most_popular_track:On The Ground,latest_release:Anchor}
{artist_name:EVE2,genre:raggae,number_of_listeners:32365034,link:@EVE2,most_popular_track:Endless Love,latest_release:Kiss Me More}
{artist_name:Lisa2,genre:pop rap,number_of_listeners:28186976,link:@Lisa2,most_popular_track:Conga,latest_release:Somewhere I Belong}
{artist_name:Asking Alexandria2,genre:rap,number_of_listeners:15489882,link:@Asking Alexandria2,most_popular_track:2055,latest_release:Holiday}
{artist_name:Hands Like Houses2,genre:latin music,number_of_listeners:4559515,link:@Hands Like Houses2,most_popular_track:Whenever You're Ready (Acoustic),latest_release:If You Ever Leave I'm Coming with You}
{artist_name:Netta2,genre:alternative rock,number_of_listeners:21401873,link:@Netta2,most_popular_track:Goosebumps,latest_release:You Don't Know}
{artist_name:Little Big2,genre:jazz,number_of_listeners:63709088,link:@Little Big2,most_popular_track:Marea (We’ve Lost Dancing),latest_release:A Million On My Soul}
{artist_name:She Wants Revenge2,genre:hip hop,number_of_listeners:66576974,link:@She Wants Revenge2,most_popular_track:Together,latest_release:Let Them Know}
{artist_name:Dayseeker2,genre:heavy metal,number_of_listeners:85239631,link:@Dayseeker2,most_popular_track:Can't Feel My Face,latest_release:Breathe}
{artist_name:Too Close To Touch2,genre:jazz,number_of_listeners:78393518,link:@Too Close To Touch2,most_popular_track:Sad Song,latest_release:Atlas Falls}
{artist_name:Nerv2,genre:rock,number_of_listeners:27762137,link:@Nerv2,most_popular_track:Bleeding Out,latest_release:Lost (reimagined)}
{artist_name:Glass Tides2,genre:classical music,number_of_listeners:52526452,link:@Glass Tides2,most_popular_track:Piano Banana,latest_release:The Windmills Of Your Mind}
{artist_name:Picturesque2,genre:r&b,number_of_listeners:76313377,link:@Picturesque2,most_popular_track:Circus,latest_release:Why Do You Lie To Me}
{artist_name:The World Alive2,genre:pop rap,number_of_listeners:40074053,link:@The World Alive2,most_popular_track:Signs (reimagined),latest_release:Seventeen Going Under}
{artist_name:Thosand Below2,genre:hard rock,number_of_listeners:34478218,link:@Thosand Below2,most_popular_track:Witch,latest_release:Friday I’m In Love}
{artist_name:UVERworld2,genre:pop rap,number_of_listeners:42375435,link:@UVERworld2,most_popular_track:Blinding Lights,latest_release:Dakiti}
{artist_name:BURNOUT SYNDROMES2,genre:raggae,number_of_listeners:68962494,link:@BURNOUT SYNDROMES2,most_popular_track:Heat Waves,latest_release:Don't Stop The Music}
{artist_name:Elvis Presley3,genre:disco,number_of_listeners:55958782,link:@Elvis Presley3,most_popular_track:End Of Me,latest_release:If You Ever Leave I'm Coming with You}
{artist_name:Elton John3,genre:metal,number_of_listeners:76872224,link:@Elton John3,most_popular_track:Kiss Me More,latest_release:Falling Apart}
{artist_name:Bob Dylan3,genre:rock,number_of_listeners:10334294,link:@Bob Dylan3,most_popular_track:Papercut,latest_release:No Twerk}
{artist_name:The Beatles3,genre:alternative rock,number_of_listeners:91565066,link:@The Beatles3,most_popular_track:Secrets,latest_release:Butter}
{artist_name:Eric Clapton3,genre:pop rock,number_of_listeners:7718202,link:@Eric Clapton3,most_popular_track:You and I,latest_release:Manana}
{artist_name:Queen3,genre:rock,number_of_listeners:12425404,link:@Queen3,most_popular_track:Summer in the City,latest_release:Bleed It Out}
{artist_name:Rod Stewart3,genre:electro music,number_of_listeners:71125006,link:@Rod Stewart3,most_popular_track:Pain,latest_release:Happy}
{artist_name:Johnny Cash3,genre:disco,number_of_listeners:4454718,link:@Johnny Cash3,most_popular_track:Play That Funky Music,latest_release:Choose Me}
{artist_name:Van Morrison3,genre:country,number_of_listeners:19206390,link:@Van Morrison3,most_popular_track:Born To Be Yours,latest_release:Chalk Outline}
{artist_name:The Beach Boys3,genre:alternative rock,number_of_listeners:773998,link:@The Beach Boys3,most_popular_track:Boyz N Da Club,latest_release:Power}
{artist_name:Prince3,genre:rap rock,number_of_listeners:19816079,link:@Prince3,most_popular_track:Sweet Dreams,latest_release:You & I}
{artist_name:Bruce Springsteen3,genre:raggae,number_of_listeners:66163331,link:@Bruce Springsteen3,most_popular_track:Believer,latest_release:Don't Shut Me Down}
{artist_name:The Rolling Stones3,genre:alternative rock,number_of_listeners:40736804,link:@The Rolling Stones3,most_popular_track:Oh My Darling,latest_release:Don't Go Yet}
{artist_name:Perry Como3,genre:glam rock,number_of_listeners:16958612,link:@Perry Como3,most_popular_track:Dakiti,latest_release:Leather And Lace}
{artist_name:AC/DC3,genre:punk rock,number_of_listeners:46815538,link:@AC/DC3,most_popular_track:My Head and My Heart,latest_release:Bury a Lie}
{artist_name:George Strait3,genre:pop,number_of_listeners:28533429,link:@George Strait3,most_popular_track:The Windmills Of Your Mind,latest_release:Falling}
{artist_name:David Bowie3,genre:metalcore,number_of_listeners:57978999,link:@David Bowie3,most_popular_track:Rollin',latest_release:SOS}
{artist_name:Aerosmith3,genre:punk rock,number_of_listeners:66235906,link:@Aerosmith3,most_popular_track:You Don't Know,latest_release:Heavier}
{artist_name:Sarah Brightman3,genre:pop rap,number_of_listeners:29895397,link:@Sarah Brightman3,most_popular_track:Ways To Disappear,latest_release:If You Really Love Me (How Will I Know)}
{artist_name:Reba McEntire3,genre:disco,number_of_listeners:42743010,link:@Reba McEntire3,most_popular_track:Love Tonight,latest_release:Am I Wrong}
{artist_name:Michael Jackson3,genre:r&b,number_of_listeners:32137059,link:@Michael Jackson3,most_popular_track:Animals,latest_release:Secrets}
{artist_name:Eminem3,genre:funk,number_of_listeners:42825182,link:@Eminem3,most_popular_track:Friday I’m In Love,latest_release:Shum}
{artist_name:James Taylor3,genre:rave,number_of_listeners:64108407,link:@James Taylor3,most_popular_track:Diego,latest_release:SOS}
{artist_name:Madonna3,genre:rap,number_of_listeners:46158506,link:@Madonna3,most_popular_track:Come Together,latest_release:Dreamin}
{artist_name:The Clash3,genre:k-pop,number_of_listeners:73970235,link:@The Clash3,most_popular_track:Like a Shadow,latest_release:In the End}
{artist_name:Kris Kristofferson3,genre:metalcore,number_of_listeners:46582558,link:@Kris Kristofferson3,most_popular_track:Mona Lisa,latest_release:Summertime Sadness}
{artist_name:Alice Cooper3,genre:hip hop,number_of_listeners:18397278,link:@Alice Cooper3,most_popular_track:Wasting My Youth,latest_release:Ghost Like You}
{artist_name:Kiss3,genre:alternative rock,number_of_listeners:83683458,link:@Kiss3,most_popular_track:Hear My Voice,latest_release:Monster (reimagined)}
{artist_name:Neil Young3,genre:hip hop,number_of_listeners:17616076,link:@Neil Young3,most_popular_track:Whenever You're Ready (Acoustic),latest_release:Alone (Alternative Mix)}
{artist_name:Starset3,genre:funk,number_of_listeners:43621055,link:@Starset3,most_popular_track:24/5,latest_release:Clash}
{artist_name:Dua Lipa3,genre:metal,number_of_listeners:38051934,link:@Dua Lipa3,most_popular_track:fleabag,latest_release:Dreamin}
{artist_name:Normandie3,genre:pop,number_of_listeners:90141600,link:@Normandie3,most_popular_track:Levitating,latest_release:Together}
{artist_name:Linked Horizon3,genre:jazz,number_of_listeners:29589225,link:@Linked Horizon3,most_popular_track:Witch,latest_release:Kings and Queens}
{artist_name:Muse3,genre:punk rock,number_of_listeners:54132203,link:@Muse3,most_popular_track:Jealousy jealousy,latest_release:You for Me}
{artist_name:Coldplay3,genre:jazz,number_of_listeners:68705475,link:@Coldplay3,most_popular_track:Hypnodancer,latest_release:Eye Opener}
{artist_name:Paramore3,genre:classic rock,number_of_listeners:16230404,link:@Paramore3,most_popular_track:Found,latest_release:Borrowed Time}
{artist_name:Bring Me The Horizon3,genre:alternative rock,number_of_listeners:37865300,link:@Bring Me The Horizon3,most_popular_track:Breathe,latest_release:I Love You I Hate You}
{artist_name:Cardi B3,genre:alternative rock,number_of_listeners:564792,link:@Cardi B3,most_popular_track:Hello,latest_release:Zombie}
{artist_name:Oasis3,genre:rap,number_of_listeners:81160359,link:@Oasis3,most_popular_track:Montero (Call Me By Your Name),latest_release:Idfc}
{artist_name:Black Sabbath3,genre:latin music,number_of_listeners:2984280,link:@Black Sabbath3,most_popular_track:Your Love (9Pm),latest_release:My Way}
{artist_name:Blur3,genre:disco,number_of_listeners:74048935,link:@Blur3,most_popular_track:Wasted Love,latest_release:One Step Closer}
{artist_name:Arctic Monkeys3,genre:disco,number_of_listeners:54685011,link:@Arctic Monkeys3,most_popular_track:Give It Away,latest_release:VIVID VICE}
{artist_name:The Smiths3,genre:r&b,number_of_listeners:25628808,link:@The Smiths3,most_popular_track:What I've Done,latest_release:ocean view}
{artist_name:The Cure3,genre:electro music,number_of_listeners:53565960,link:@The Cure3,most_popular_track:Fountains,latest_release:Desert Rose}
{artist_name:Depeche Mode3,genre:metal,number_of_listeners:75193471,link:@Depeche Mode3,most_popular_track:Diablo,latest_release:Excuses}
{artist_name:Placebo3,genre:r&b,number_of_listeners:40477031,link:@Placebo3,most_popular_track:OMG,latest_release:rockstar}
{artist_name:One Direction3,genre:gospel music,number_of_listeners:51367165,link:@One Direction3,most_popular_track:How You Remind Me,latest_release:fleabag}
{artist_name:Harry Styles3,genre:country,number_of_listeners:91986819,link:@Harry Styles3,most_popular_track:Promises,latest_release:Take You Dancing}
{artist_name:Machine Gun Kelly3,genre:trap,number_of_listeners:9710880,link:@Machine Gun Kelly3,most_popular_track:She's Wild,latest_release:Call 911}
{artist_name:The Prodigy3,genre:rock,number_of_listeners:66956158,link:@The Prodigy3,most_popular_track:A Million On My Soul,latest_release:Body Moves}
{artist_name:BTS3,genre:pop rap,number_of_listeners:65921237,link:@BTS3,most_popular_track:Late At Night,latest_release:Witch}
{artist_name:Blackpink3,genre:rock,number_of_listeners:80295096,link:@Blackpink3,most_popular_track:The Sun,latest_release:Borrowed Time}
{artist_name:Deep Purple3,genre:k-pop,number_of_listeners:77150299,link:@Deep Purple3,most_popular_track:Wrecked,latest_release:Shape Of My Heart}
{artist_name:Gorillaz3,genre:raggae,number_of_listeners:50774819,link:@Gorillaz3,most_popular_track:RED,latest_release:I Miss the Misery}
{artist_name:Christina Aguilera3,genre:disco,number_of_listeners:34771087,link:@Christina Aguilera3,most_popular_track:Like I Do,latest_release:Does Your Mother Know}
{artist_name:Britney Spears3,genre:alternative rock,number_of_listeners:33086754,link:@Britney Spears3,most_popular_track:Falling,latest_release:Hello}
{artist_name:Editors3,genre:pop,number_of_listeners:4068495,link:@Editors3,most_popular_track:In The Shadows,latest_release:Build a Bitch}
{artist_name:Our Last Night3,genre:funk,number_of_listeners:91166861,link:@Our Last Night3,most_popular_track:Fire Fire,latest_release:Summertime Sadness}
{artist_name:Sex Pistols3,genre:pop rock,number_of_listeners:18963375,link:@Sex Pistols3,most_popular_track:Visiting Hours,latest_release:In the End}
{artist_name:The Killers3,genre:metalcore,number_of_listeners:1599139,link:@The Killers3,most_popular_track:No Twerk,latest_release:Mood Ring}
{artist_name:Florence + the Machine3,genre:hard rock,number_of_listeners:76915204,link:@Florence + the Machine3,most_popular_track:Industry Baby,latest_release:Fuck That}
{artist_name:Amy Winehouse3,genre:gospel music,number_of_listeners:8722009,link:@Amy Winehouse3,most_popular_track:Run Run,latest_release:Kiss My (Uh Oh)}
{artist_name:Sia3,genre:latin music,number_of_listeners:74562861,link:@Sia3,most_popular_track:Kiss Me More,latest_release:Better Days}
{artist_name:P!nk3,genre:rock,number_of_listeners:17349041,link:@P!nk3,most_popular_track:One Step Closer,latest_release:Creep}
{artist_name:Genesis3,genre:rave,number_of_listeners:27943658,link:@Genesis3,most_popular_track:Habits,latest_release:Get You Down}
{artist_name:Beyonce3,genre:metal,number_of_listeners:39623630,link:@Beyonce3,most_popular_track:Bleed It Out,latest_release:Experience}
{artist_name:Kelly Clarkson3,genre:trap,number_of_listeners:59454917,link:@Kelly Clarkson3,most_popular_track:The Funeral,latest_release:La Grenade}
{artist_name:Enter Shikari3,genre:indie pop,number_of_listeners:90765463,link:@Enter Shikari3,most_popular_track:Gangsta's paradise,latest_release:Don't Speak}
{artist_name:Black Veil Brides3,genre:latin music,number_of_listeners:97505701,link:@Black Veil Brides3,most_popular_track:Touch OFF,latest_release:Wannabe}
{artist_name:Skillet3,genre:glam rock,number_of_listeners:92866735,link:@Skillet3,most_popular_track:Stay,latest_release:Why Do You Lie To Me}
{artist_name:The Neighbourhood3,genre:latin music,number_of_listeners:71869788,link:@The Neighbourhood3,most_popular_track:Super Trouper,latest_release:Understand Your Man}
{artist_name:Jennifer Lopez3,genre:heavy metal,number_of_listeners:48393152,link:@Jennifer Lopez3,most_popular_track:Be Free,latest_release:Crawling}
{artist_name:Shakira3,genre:country,number_of_listeners:37838131,link:@Shakira3,most_popular_track:Over and Over,latest_release:I Miss the Misery}
{artist_name:Fall Out Boy3,genre:classic rock,number_of_listeners:7485511,link:@Fall Out Boy3,most_popular_track:Does Your Mother Know,latest_release:Don't Go Yet}
{artist_name:Panic! At The Disco3,genre:alternative rock,number_of_listeners:64537911,link:@Panic! At The Disco3,most_popular_track:Jalebi Baby,latest_release:I Hate Everything About You}
{artist_name:I See Stars3,genre:pop rap,number_of_listeners:67862892,link:@I See Stars3,most_popular_track:Space Melody,latest_release:Heavier}
{artist_name:Caskets3,genre:jazz,number_of_listeners:66934048,link:@Caskets3,most_popular_track:This Is Where It Ends,latest_release:My Head and My Heart}
{artist_name:Scorpions3,genre:classical music,number_of_listeners:6836528,link:@Scorpions3,most_popular_track:Come Together,latest_release:Gone Forever}
{artist_name:System Of A Down3,genre:metal,number_of_listeners:83495324,link:@System Of A Down3,most_popular_track:Talk About,latest_release:Fine Line}
{artist_name:Zero Horizon3,genre:k-pop,number_of_listeners:18067025,link:@Zero Horizon3,most_popular_track:Don't be so shy,latest_release:Water fountain}
{artist_name:All Time Low3,genre:punk rock,number_of_listeners:59236045,link:@All Time Low3,most_popular_track:Together,latest_release:In The End}
{artist_name:Imagine Dragons3,genre:rave,number_of_listeners:56706088,link:@Imagine Dragons3,most_popular_track:Believe Me,latest_release:My Way}
{artist_name:Annisokay3,genre:indie pop,number_of_listeners:48867603,link:@Annisokay3,most_popular_track:Carnival of Rust,latest_release:Idfc}
{artist_name:Hollywood Undead3,genre:disco,number_of_listeners:59426423,link:@Hollywood Undead3,most_popular_track:Therefore I Am,latest_release:Breathe}
{artist_name:A Day To Remember3,genre:disco,number_of_listeners:25661596,link:@A Day To Remember3,most_popular_track:Paradise,latest_release:Fly Away}
{artist_name:Rise Against3,genre:funk,number_of_listeners:26755184,link:@Rise Against3,most_popular_track:Ca Plane Pour Moi,latest_release:Indestructible}
{artist_name:I Prevail3,genre:metalcore,number_of_listeners:51553421,link:@I Prevail3,most_popular_track:Run Run,latest_release:Need To Know}
{artist_name:Falling In Reverse3,genre:rave,number_of_listeners:34647479,link:@Falling In Reverse3,most_popular_track:On The Ground,latest_release:Frozen}
{artist_name:My Chemical Romance3,genre:rap rock,number_of_listeners:9380582,link:@My Chemical Romance3,most_popular_track:Dancing Queen,latest_release:Blame}
{artist_name:Crown The Empire3,genre:gospel music,number_of_listeners:91513107,link:@Crown The Empire3,most_popular_track:ocean view,latest_release:Animal I Have Become}
{artist_name:Bad Omens3,genre:gospel music,number_of_listeners:92184746,link:@Bad Omens3,most_popular_track:Rolling In The Deep,latest_release:Why Do You Lie To Me}
{artist_name:Royal Blood3,genre:metal,number_of_listeners:99292632,link:@Royal Blood3,most_popular_track:Animals,latest_release:Does Your Mother Know}
{artist_name:Wildways3,genre:metalcore,number_of_listeners:66918675,link:@Wildways3,most_popular_track:I Miss the Misery,latest_release:The Windmills Of Your Mind}
{artist_name:Slaves3,genre:country,number_of_listeners:16020574,link:@Slaves3,most_popular_track:My Life Is Going On,latest_release:Don't Stop The Music}
{artist_name:FEVER333,genre:disco,number_of_listeners:91462809,link:@FEVER333,most_popular_track:La di die,latest_release:Girl Like Me}
{artist_name:Нервы3,genre:hard rock,number_of_listeners:39512806,link:@Нервы3,most_popular_track:If You Really Love Me (How Will I Know),latest_release:I Want You}
{artist_name:Валерий Меладзе3,genre:k-pop,number_of_listeners:67652827,link:@Валерий Меладзе3,most_popular_track:Seventh Heaven,latest_release:My Heart Goes (La Di Da)}
{artist_name:Lana Del Ray3,genre:raggae,number_of_listeners:16586209,link:@Lana Del Ray3,most_popular_track:Dark Red,latest_release:Once In A While}
{artist_name:Linkin Park3,genre:classical music,number_of_listeners:7385408,link:@Linkin Park3,most_popular_track:The Funeral,latest_release:Bad Habits}
{artist_name:Arash3,genre:metalcore,number_of_listeners:54889460,link:@Arash3,most_popular_track:Kings and Queens,latest_release:Take You Dancing}
{artist_name:Enrique Iglesias3,genre:rap rock,number_of_listeners:80693733,link:@Enrique Iglesias3,most_popular_track:Black Magic,latest_release:Circus}
{artist_name:Sting3,genre:rap rock,number_of_listeners:60616349,link:@Sting3,most_popular_track:Gyalis,latest_release:How You Remind Me}
{artist_name:Inna3,genre:latin music,number_of_listeners:89750227,link:@Inna3,most_popular_track:If You Really Love Me (How Will I Know),latest_release:Save Your Tears}
{artist_name:Rihanna3,genre:disco,number_of_listeners:88602073,link:@Rihanna3,most_popular_track:Don't Speak,latest_release:Badala Zamana}
{artist_name:Scooter3,genre:pop rock,number_of_listeners:13134304,link:@Scooter3,most_popular_track:TRASH CANDY,latest_release:Zombie}
{artist_name:Stray Kids3,genre:folk,number_of_listeners:87878793,link:@Stray Kids3,most_popular_track:A Million On My Soul,latest_release:She Knows}
{artist_name:Måneskin3,genre:rap rock,number_of_listeners:34619847,link:@Måneskin3,most_popular_track:Save Your Tears,latest_release:Cursed}
